original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
64195,0,Os-qE-XzVcaX7PNjj7bwoQ,JVfcBj1x0kOb-AIF30RMSg,"My FAVORITE restaurant in the Phoenix area. Everything I've eaten there has been on point, well presented, and delicious! I eat red meat well done, but they served a beef tartare roll for their NYE menu and it was to die for!!!  I would seriously ate anything they served me because I can always count on it to be AMAZING! Can't wait to try their Omakase dinner :)",DymZ5vpm7vkSsR__-4sflw,5,5/29/2014,0,review,0,Spring Valley,The Protein Source
54540,2,9fbvO9EY_1SotbeIhbhxWw,uMJmysZjtAHWwTnmeGNzLg,"We hadn't been at a boiling crab since we had moved back home to Hawaii in 2013 so it was a long time coming for my wife and I. Upon reading the menu we noticed some things had changed. The waitress did mention that the sauce was the biggest change. The whole shabang was more of dry rub versus the liquidy buttery sauce. However, she did mention that if you request for extra sauce, they will add it to your order. 

We had a couple clusters of King crab, 1.5 pounds of shrimp, 1 pound mussel, 1 pound clams, half dozen oysters, corn, rice, and cajun fries. We order everything with the whole shabang sauce because it is the best one out there. 

This place will always be the best cajun seafood spot and I doubt we'll find anywhere better. If you know of any I should try please let me know. 

Boiling Crab is life!!!",zcScEL0WEdFkROcnz5379g,5,12/14/2015,3,review,2,Westside,Osi's Kitchen
22894,0,lv52Tt5labpxJELNZPCRCQ,uX6lo8b35aLy47yzX_kiwg,"I go to Primanti's about once per month, and it has to be a horrible day for me to go- one of those sleep deprived, headachey Mondays. On those days, Primanti's is what picks me back up. I almost always get a hot sausage sandwich with fried egg, and there's no better comfort food on earth- it's an earthquake of spicy, meaty, blue-collar goodness. It's ambrosia to my rust-belt soul.

I'm very sad seeing the number of horrible reviews people have given this place. I'm a current customer, so I know it's not the case that the place has just ""gone downhill"" or whatever. I don't know what people are expecting when they walk in the door, but it's clear that a lot of folks aren't quite getting the magic of the place and its food. It's been said that Pittsburgh has a ""nostalgia-industrial complex"", and maybe that's part of it: I go to Primanti's when I need to remind myself of who I am, where I've come from, and where I'm going. I know that that sounds terribly hokey, but it's the honest-to-God truth. Going to Primanti's is like going back home after a hard day, and seeing people trash it in their reviews gives me the same feeling I imagine I'd get if I saw someone belittling their own child's artwork: the point isn't to decide whether it's a world-class technical masterpiece... the point is to enjoy it for its uniqueness and its idiosyncrasies.",caGXS6ubNTlv91ZZyoirjQ,5,3/6/2010,0,review,0,Southeast,Jersey Mike's Subs
50862,0,djmCu2iAp4Lnx4Rx28sgLQ,JNo25WcgOIR7zpUK7QKOwQ,"I recently had an occasion to dine here and the sushi was downright awful.  Some of the sushi orders were very dry.  A year ago, the quality and the choices of the sushi/sashimi selection were broad.  The types of fish were the kind that if it's not fresh or prepared properly it will be extremely fishy.  Besides the sake orenji and the belly tuna sushi, I was extremely disappointed with my $300 dinner.",364hhL5st0LV16UcBHRJ3A,2,4/9/2016,0,review,0,Westside,McDonald's
1728,1,sMVwCjsp1qgBhC_5gSlKWA,UBUV437DExp4hLQMGfE64A,"Awesome brunch.  Totally affordable consider you're in Vegas.  I got the salmon baguette and Howard got the Breakfast Americaine.  It was lots of food!!  Yummy bread and pastries.  My dish is a standard, but all very good.  Howard's, again standard, but done very well.  You think you're in a parisian bistro, it was wonderful Sunday brunch!",rcaPajgKOJC2vo_l3xa42A,4,10/28/2008,1,review,1,The Strip,DB Brasserie
57973,3,deL6e_z9xqZTIODKqnvRXQ,qQh2fZThJaFC3WqcRMBekQ,"While on lunch break from work I decided to check out Fazoli's again after my first experience about six years ago at another location.

Nothing has changed other than the prices going up, up and up and the flavor going down, down and down.

I ordered the #8 which cost $9.79, it is Penne with Creamy Basil Chicken and a slice of pizza w/small drink. The pasta dish I did not eat because the balsamic tomatoes were just too overpowering and the pasta being the main course of my lunch I was truly disappointed. The slice of pizza was actually very good and I began thinking that I should have just ordered the two slices of pizza combo instead. 

Anyways, I did contact a store Supervisor later to inform of the bitter tasting pasta and she did advise it was most likely that they added too much balsamic to it which could have ruined it.

She was a sweetheart and put my name in the credit book as that I may return and get a replacement meal to make up for the bad pasta dish I had. 

The bread sticks were tasty and flavorful!

I will give them another shot as I really think I just ordered the wrong pasta dish at the wrong time!",leZNWLccyBaXpPIRPK_lsA,3,6/4/2013,6,review,4,Chinatown,Ronald's Donuts
32020,0,994PZt-iao0QQG5351c8NA,OsJzGE_nCkt9WEPUzVqdSg,We love this place for take out. For some reason everyone we tell about it never heard of it. I always get the chicken philly hoagie. It's one of the BEST hoagies I've ever had if not the best. My wife always gets the gnocchi with meatballs and she is like an expert when it comes to gnocchi and she swears it's the best she's had even from high end Italian restaurants. Nothing fancy here just really good food and I love the staff  who are always friendly. If you haven't tried it you really should.,#NAME?,5,5/18/2014,0,review,2,Westside,Hussong's Cantina
58407,3,h4uQyT3dGoKbelijli09DA,uBSLaWBNa5QbiUkIO5-iWQ,"Save your money and buy the frozen ones. It tastes exactly the same. DISGUSTING! 

Go to McDs down the block. That's waaaaay better. I'm so disappointed. Don't know why Harold and Kumar went so far for it.",dKdApYVFDSNYsNOso6NYlA,1,4/15/2015,1,review,1,The Strip,Ru Yi Noodle House
64022,0,0LZ1WwVa3HVS3BZyNMf-lA,Z5BAlO5UPHvGa-cMaFrFCQ,"Amazing dining experience from start to finish. Food was delicious, the server was knowledgable and friendly. The panna cotta dessert is to die for. Im very picky when it comes to dining but I could not find one little thing that I didn't like about this place.",DymZ5vpm7vkSsR__-4sflw,5,12/28/2011,1,review,0,Downtown,La Mexicana Bakery and Deli
14256,2,1pgT-Eeh-GIOlhOgHMMRZA,LoOd1Z0gawVZrH0AndccVQ,"So just like: SONICS, DAIRY QUEEN and GOLDEN CORRAL... living in Los Angeles, for years I've been subjected to commercials about CICI'S PIZZA (endless pizza buffet) ...even though there are NONE in L.A. Finally saw one in Vegas and had to go.

=========
LOCATION
=========

Not nearly as big as I envisioned in my head. Their website listed 24 varieties of pizza so I imagines a looooong buffet line. Nope. There's like 10 pizzas out and every 10 mins they rotate new ones in and out. There's also desserts, salad and pasta on the buffet.


=========
THE FOOD
=========

~ MAC 'N CHEESE PIZZA - The best item on the menu. Your basic pizza slice with with Cheddar sauce on top instead of mozzarella. Mac n' Cheese atop... so bad for you but so good. (4/5)

~ CINNAMON ROLLS - Decadently delicious homemade cinnamon rolls topped with icing. They weren't cinnabons but REALLY REALLY good nonetheless. (4/5)

~ ALFREDO SPINACH PIZZA - A creamy alfredo sauced slice, topped with mozzarella spinach and herbs/seasoning on top. (4/5)

~ CLASSIC CHICKEN PIZZA -  Diced chicken, fresh sliced mushrooms with zesty Parmesan ranch sauce topped with shredded Italian pizza cheese and Parmesan oregano seasoning on our traditional crust. (4/5)

~ ZESTY VEGGIE - It's a veggie with WHITE sauce. Pretty good. Freshly sliced mushrooms, red onions, green peppers, diced tomatoes and black olives with our zesty Parmesan ranch sauce topped with shredded Italian pizza cheese and Parmesan oregano seasoning on our traditional crust. (4/5)

~ BAVARIAN DESSERT PIZZA PIE - Really good. Rich Bavarian cream filling served with sweet crumb topping on our dessert pizza crust. (4/5)

~ APPLE DESSERT PIZZA PIE - Surprisingly good as well. Warm cinnamon apples and sweet crumb topping drizzled with icing on our dessert pizza crust. (4/5)


~ DEEP DISH PEPPERONI & JALAPENO - It was surprisingly decent. (3/5)

~ BUFFALO CHICKEN PIZZA - Diced chicken, zesty Buffalo sauce topped with Italian pizza cheese and drizzled with Buffalo sauce for that extra kick on our traditional crust. Closer to a 2.5, it's hard to make a mediocre Buffalo Chicken pizza but they managed. (3/5)

~ OLE - It was ""supposed"" to be like a taco, it's a big mess of whatever. Beef crumbles and fresh lettuce with spicy red sauce topped with shredded cheddar cheese on our traditional crust. (2/5)

~ PEPPERONI - It was ""whatever."" (2/5)

~ PASTA - It was pretty bad. (1/5)

~ BREADSTICKS - They ""looked"" good but they were terrible. Waaaaay too salty. (1/5)


===================
THINGS I WANT TO TRY
===================

HOG FEST - Crisp bacon, Italian sausage, sliced ham and pepperoni with classic tomato sauce topped with shredded cheddar and pizza cheese on our traditional crust.

BBQ CHICKEN - Diced chicken, zesty Buffalo sauce topped with Italian pizza cheese and drizzled with Buffalo sauce for that extra kick on our traditional crust.

ZESTY HAM & CHEDDAR - Sliced ham and sharp cheddar cheese with our zesty Parmesan ranch sauce topped with shredded Italian pizza cheese on our traditional crust.

GARLIC ITALIANO - Diced tomatoes, sliced red onions and black olives, garlic butter sauce topped with Italian pizza cheese and garlic oregano parmesan seasoning on our thin and crisp Italiano crust.


===============
FINAL THOUGHTS
===============

There's a $5.00 all of July special going on which was awesome. All-in-all it's not the best BUT for $5 I can't complain. Some of the pizza was horrible, some was decent... a few items were good. Just googled... there is one in Ontario and one in Compton. I'll probably check out one of em soon.",d-NDnFSfwUZ2wf4aDBic5Q,3,7/23/2013,3,review,3,Centennial,Sushi Loca
55758,0,tTnSnlNMWc5GILdvLgih7A,lRiXtiuv_s_4ofAxRY8wEw,"I've been here 3-5 times now.  Same owners as Roka Akor, one of my all time favorite restaurants, so you know that quality is going to be there as they settle for nothing but the best.  Very casual and quite atmosphere.  Service is fast and friendly.  Food is flavorful and has depth to it.  You can go no heat to quite hot.  Severs are good about explaining the dishes and levels of heat, flavors, etc.  

Give this place a shot if you like Indian Food or aren't sure if you do because they will make you a believer!",iE71iwcSljg3xm2GB2Y9aA,5,4/23/2015,1,review,0,Other,Dot's Southern Kitchen
31245,0,YJtnuUqdWSb3El2g2uOXmw,nQEmXQjZ3GuIzF1HVhdnDA,"The food is great, beer selection is amazing, and the Monday/Wednesday deal night is a steal.   There isn't a better place around if you want to have a good time with friends and watch sports and drink great beers. My favorite dishes are the fried pickles (great with beer), cheese steaks, and the Bacon BBQ Chicken flatbread.",hVLFDDA31wYm3Jjz3w74GA,4,12/10/2014,0,review,0,Spring Valley,Subway
11560,0,JkNE5DEEIZf7LajBHwAeUg,WbB4TIuPnOZBL-LUlCyE7Q,"The best gluten free pizza in Vegas- hands down.  Okay so Vegas is NOT a great place to have issues with gluten, so I was so happy to find this little pizza place where I could enjoy my favorite food- PIzza.  It's a nice touch that you can actually watch them build the pizza and the service was fast and the employees were super nice.  I will definitely stop back here either tomorrow or the next time we visit Vegas!",F0lI9okn4pzmN_iq5UqF7w,5,11/23/2016,0,review,0,Southeast,Joe Maxx Coffee
58261,0,k5nT4Lrh3qqavhfE2Oi39g,Kum69ZC9ryApgRinsH8Xjw,"I gave into the hype. I just had to, even though reviews weren't great. Well, shocker, White Castle wasn't all it was cracked up to be. Burgers are basic but just really taste like bread. Fries were plain jane. No ranch dressing available to dip any of this in to make it better! 

Now I can say I've been to White Castle, an I definitely don't have to go again!",dKdApYVFDSNYsNOso6NYlA,2,4/12/2015,0,review,0,Westside,The Pint
